Date,Adj Close,Close,High,Low,Open,Volume,Company
2023-01-26 00:00:00+00:00,142.46189880371094,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,Apple
2023-01-27 00:00:00+00:00,144.41136169433594,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,Apple
2023-01-30 00:00:00+00:00,141.5118865966797,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,Apple
2023-01-31 00:00:00+00:00,142.78846740722656,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,Apple
2023-02-01 00:00:00+00:00,143.91656494140625,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,Apple
2023-02-02 00:00:00+00:00,149.25050354003906,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,Apple
2023-02-03 00:00:00+00:00,152.89218139648438,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,Apple
2023-02-06 00:00:00+00:00,150.15103149414062,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,Apple
2023-02-07 00:00:00+00:00,153.04061889648438,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,Apple
2023-02-08 00:00:00+00:00,150.3390350341797,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,Apple
2023-02-09 00:00:00+00:00,149.29995727539062,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,Apple
2023-02-10 00:00:00+00:00,149.6666717529297,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,Apple
2023-02-13 00:00:00+00:00,152.48141479492188,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,Apple
2023-02-14 00:00:00+00:00,151.83718872070312,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,Apple
2023-02-15 00:00:00+00:00,153.94827270507812,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,Apple
2023-02-16 00:00:00+00:00,152.34266662597656,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,Apple
2023-02-17 00:00:00+00:00,151.19297790527344,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,Apple
2023-02-21 00:00:00+00:00,147.15919494628906,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,Apple
2023-02-22 00:00:00+00:00,147.58535766601562,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,Apple
2023-02-23 00:00:00+00:00,148.07101440429688,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,Apple
2023-02-24 00:00:00+00:00,145.4049530029297,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,Apple
2023-02-27 00:00:00+00:00,146.6041717529297,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,Apple
2023-02-28 00:00:00+00:00,146.0987091064453,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,Apple
2023-03-01 00:00:00+00:00,144.01736450195312,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,Apple
2023-03-02 00:00:00+00:00,144.61203002929688,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,Apple
2023-03-03 00:00:00+00:00,149.68650817871094,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,Apple
2023-03-06 00:00:00+00:00,152.4616241455078,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,Apple
2023-03-07 00:00:00+00:00,150.25144958496094,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,Apple
2023-03-08 00:00:00+00:00,151.51014709472656,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,Apple
2023-03-09 00:00:00+00:00,149.25042724609375,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,Apple
2023-03-10 00:00:00+00:00,147.17901611328125,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,Apple
2023-03-13 00:00:00+00:00,149.13150024414062,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,Apple
2023-03-14 00:00:00+00:00,151.2326202392578,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,Apple
2023-03-15 00:00:00+00:00,151.6290740966797,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,Apple
2023-03-16 00:00:00+00:00,154.46363830566406,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,Apple
2023-03-17 00:00:00+00:00,153.62118530273438,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,Apple
2023-03-20 00:00:00+00:00,155.99981689453125,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,Apple
2023-03-21 00:00:00+00:00,157.86314392089844,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,Apple
2023-03-22 00:00:00+00:00,156.42601013183594,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,Apple
2023-03-23 00:00:00+00:00,157.51622009277344,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,Apple
2023-03-24 00:00:00+00:00,158.8245086669922,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,Apple
2023-03-27 00:00:00+00:00,156.8720245361328,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,Apple
2023-03-28 00:00:00+00:00,156.2476043701172,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,Apple
2023-03-29 00:00:00+00:00,159.33985900878906,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,Apple
2023-03-30 00:00:00+00:00,160.9157257080078,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700,Apple
2023-03-31 00:00:00+00:00,163.43310546875,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800,Apple
2023-04-03 00:00:00+00:00,164.69183349609375,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200,Apple
2023-04-04 00:00:00+00:00,164.15663146972656,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300,Apple
2023-04-05 00:00:00+00:00,162.30323791503906,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700,Apple
2023-04-06 00:00:00+00:00,163.19528198242188,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100,Apple
2023-04-10 00:00:00+00:00,160.58865356445312,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900,Apple
2023-04-11 00:00:00+00:00,159.36959838867188,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200,Apple
2023-04-12 00:00:00+00:00,158.6758270263672,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100,Apple
2023-04-13 00:00:00+00:00,164.0872344970703,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600,Apple
2023-04-14 00:00:00+00:00,163.7403564453125,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500,Apple
2023-04-17 00:00:00+00:00,163.76019287109375,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,Apple
2023-04-18 00:00:00+00:00,164.98915100097656,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,Apple
2023-04-19 00:00:00+00:00,166.13885498046875,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,Apple
2023-04-20 00:00:00+00:00,165.1675567626953,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,Apple
2023-04-21 00:00:00+00:00,163.5520782470703,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,Apple
2023-04-24 00:00:00+00:00,163.85928344726562,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,Apple
2023-04-25 00:00:00+00:00,162.3131866455078,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,Apple
2023-04-26 00:00:00+00:00,162.30323791503906,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,Apple
2023-04-27 00:00:00+00:00,166.9119110107422,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,Apple
2023-04-28 00:00:00+00:00,168.17059326171875,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55209200,Apple
2023-05-01 00:00:00+00:00,168.08140563964844,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,Apple
2023-05-02 00:00:00+00:00,167.04075622558594,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,Apple
2023-05-03 00:00:00+00:00,165.96044921875,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,Apple
2023-05-04 00:00:00+00:00,164.31521606445312,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,Apple
2023-05-05 00:00:00+00:00,172.02601623535156,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113316400,Apple
2023-05-08 00:00:00+00:00,171.9566192626953,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,Apple
2023-05-09 00:00:00+00:00,170.24200439453125,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,Apple
2023-05-10 00:00:00+00:00,172.01609802246094,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,Apple
2023-05-11 00:00:00+00:00,172.20440673828125,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,Apple
2023-05-12 00:00:00+00:00,171.27146911621094,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45497800,Apple
2023-05-15 00:00:00+00:00,170.77525329589844,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,Apple
2023-05-16 00:00:00+00:00,170.77525329589844,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,Apple
2023-05-17 00:00:00+00:00,171.39056396484375,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600,Apple
2023-05-18 00:00:00+00:00,173.73280334472656,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700,Apple
2023-05-19 00:00:00+00:00,173.8419952392578,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55772400,Apple
2023-05-22 00:00:00+00:00,172.88917541503906,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900,Apple
2023-05-23 00:00:00+00:00,170.26905822753906,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300,Apple
2023-05-24 00:00:00+00:00,170.5469512939453,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500,Apple
2023-05-25 00:00:00+00:00,171.6883087158203,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300,Apple
2023-05-26 00:00:00+00:00,174.10995483398438,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000,Apple
2023-05-30 00:00:00+00:00,175.9658660888672,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400,Apple
2023-05-31 00:00:00+00:00,175.91624450683594,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300,Apple
2023-06-01 00:00:00+00:00,178.73487854003906,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800,Apple
2023-06-02 00:00:00+00:00,179.58839416503906,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61945900,Apple
2023-06-05 00:00:00+00:00,178.2287139892578,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500,Apple
2023-06-06 00:00:00+00:00,177.8615264892578,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400,Apple
2023-06-07 00:00:00+00:00,176.48196411132812,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600,Apple
2023-06-08 00:00:00+00:00,179.21127319335938,180.57000732421875,180.83999633789062,177.4600067138672,177.89999389648438,50214900,Apple
2023-06-09 00:00:00+00:00,179.5983428955078,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48870700,Apple
2023-06-12 00:00:00+00:00,182.4070281982422,183.7899932861328,183.88999938964844,180.97000122070312,181.27000427246094,54274900,Apple
2023-06-13 00:00:00+00:00,181.93064880371094,183.30999755859375,184.14999389648438,182.44000244140625,182.8000030517578,54929100,Apple
2023-06-14 00:00:00+00:00,182.5658416748047,183.9499969482422,184.38999938964844,182.02000427246094,183.3699951171875,57462900,Apple
2023-06-15 00:00:00+00:00,184.6103515625,186.00999450683594,186.52000427246094,183.77999877929688,183.9600067138672,65433200,Apple
2023-06-16 00:00:00+00:00,183.5285186767578,184.9199981689453,186.99000549316406,184.27000427246094,186.72999572753906,101235600,Apple
2023-06-20 00:00:00+00:00,183.61785888671875,185.00999450683594,186.10000610351562,184.41000366210938,184.41000366210938,49799100,Apple
2023-06-21 00:00:00+00:00,182.57577514648438,183.9600067138672,185.41000366210938,182.58999633789062,184.89999389648438,49515700,Apple
2023-06-22 00:00:00+00:00,185.5928955078125,187.0,187.0500030517578,183.6699981689453,183.74000549316406,51245300,Apple
2023-06-23 00:00:00+00:00,185.27528381347656,186.67999267578125,187.55999755859375,185.00999450683594,185.5500030517578,53079300,Apple
2023-06-26 00:00:00+00:00,183.8759002685547,185.27000427246094,188.0500030517578,185.22999572753906,186.8300018310547,48088700,Apple
2023-06-27 00:00:00+00:00,186.64491271972656,188.05999755859375,188.38999938964844,185.6699981689453,185.88999938964844,50730800,Apple
2023-06-28 00:00:00+00:00,187.82595825195312,189.25,189.89999389648438,187.60000610351562,187.92999267578125,51216800,Apple
2023-06-29 00:00:00+00:00,188.1633758544922,189.58999633789062,190.07000732421875,188.94000244140625,189.0800018310547,46347300,Apple
2023-06-30 00:00:00+00:00,192.51043701171875,193.97000122070312,194.47999572753906,191.25999450683594,191.6300048828125,85069600,Apple
2023-07-03 00:00:00+00:00,191.01182556152344,192.4600067138672,193.8800048828125,191.75999450683594,193.77999877929688,31458200,Apple
2023-07-05 00:00:00+00:00,189.8903045654297,191.3300018310547,192.97999572753906,190.6199951171875,191.57000732421875,46920300,Apple
2023-07-06 00:00:00+00:00,190.36668395996094,191.80999755859375,192.02000427246094,189.1999969482422,189.83999633789062,45094300,Apple
2023-07-07 00:00:00+00:00,189.24517822265625,190.67999267578125,192.6699981689453,190.24000549316406,191.41000366210938,46778000,Apple
2023-07-10 00:00:00+00:00,187.19078063964844,188.61000061035156,189.99000549316406,187.0399932861328,189.25999450683594,59922200,Apple
2023-07-11 00:00:00+00:00,186.66476440429688,188.0800018310547,189.3000030517578,186.60000610351562,189.16000366210938,46638100,Apple
2023-07-12 00:00:00+00:00,188.34205627441406,189.77000427246094,191.6999969482422,188.47000122070312,189.67999267578125,60750200,Apple
2023-07-13 00:00:00+00:00,189.10621643066406,190.5399932861328,191.19000244140625,189.77999877929688,190.5,41342300,Apple
2023-07-14 00:00:00+00:00,189.255126953125,190.69000244140625,191.17999267578125,189.6300048828125,190.22999572753906,41573900,Apple
2023-07-17 00:00:00+00:00,192.53028869628906,193.99000549316406,194.32000732421875,191.80999755859375,191.89999389648438,50520200,Apple
2023-07-18 00:00:00+00:00,192.27223205566406,193.72999572753906,194.3300018310547,192.4199981689453,193.35000610351562,48353800,Apple
2023-07-19 00:00:00+00:00,193.63194274902344,195.10000610351562,198.22999572753906,192.64999389648438,193.10000610351562,80507300,Apple
2023-07-20 00:00:00+00:00,191.6767578125,193.1300048828125,196.47000122070312,192.5,195.08999633789062,59581200,Apple
2023-07-21 00:00:00+00:00,190.49571228027344,191.94000244140625,194.97000122070312,191.22999572753906,194.10000610351562,71917800,Apple
2023-07-24 00:00:00+00:00,191.29962158203125,192.75,194.91000366210938,192.25,193.41000366210938,45377800,Apple
2023-07-25 00:00:00+00:00,192.1630859375,193.6199951171875,194.44000244140625,192.9199981689453,193.3300018310547,37283200,Apple
2023-07-26 00:00:00+00:00,193.03643798828125,194.5,195.63999938964844,193.32000732421875,193.6699981689453,47471900,Apple
2023-07-27 00:00:00+00:00,191.7660675048828,193.22000122070312,197.1999969482422,192.5500030517578,196.02000427246094,47460200,Apple
2023-07-28 00:00:00+00:00,194.35646057128906,195.8300018310547,196.6300048828125,194.13999938964844,194.6699981689453,48291400,Apple
2023-07-31 00:00:00+00:00,194.97178649902344,196.4499969482422,196.49000549316406,195.25999450683594,196.05999755859375,38824100,Apple
2023-08-01 00:00:00+00:00,194.13809204101562,195.61000061035156,196.72999572753906,195.27999877929688,196.24000549316406,35175100,Apple
2023-08-02 00:00:00+00:00,191.13088989257812,192.5800018310547,195.17999267578125,191.85000610351562,195.0399932861328,50389300,Apple
2023-08-03 00:00:00+00:00,189.7315216064453,191.1699981689453,192.3699951171875,190.69000244140625,191.57000732421875,61235200,Apple
2023-08-04 00:00:00+00:00,180.62059020996094,181.99000549316406,187.3800048828125,181.9199981689453,185.52000427246094,115799700,Apple
2023-08-07 00:00:00+00:00,177.5042266845703,178.85000610351562,183.1300048828125,177.35000610351562,182.1300048828125,97576100,Apple
2023-08-08 00:00:00+00:00,178.4470672607422,179.8000030517578,180.27000427246094,177.5800018310547,179.69000244140625,67823000,Apple
2023-08-09 00:00:00+00:00,176.84918212890625,178.19000244140625,180.92999267578125,177.00999450683594,180.8699951171875,60378500,Apple
2023-08-10 00:00:00+00:00,176.6308135986328,177.97000122070312,180.75,177.60000610351562,179.47999572753906,54686900,Apple
2023-08-11 00:00:00+00:00,176.69046020507812,177.7899932861328,178.6199951171875,176.5500030517578,177.32000732421875,51988100,Apple
2023-08-14 00:00:00+00:00,178.3501434326172,179.4600067138672,179.69000244140625,177.30999755859375,177.97000122070312,43675600,Apple
2023-08-15 00:00:00+00:00,176.35255432128906,177.4499969482422,179.47999572753906,177.0500030517578,178.8800048828125,43622600,Apple
2023-08-16 00:00:00+00:00,175.47802734375,176.57000732421875,178.5399932861328,176.5,177.1300048828125,46964900,Apple
2023-08-17 00:00:00+00:00,172.92391967773438,174.0,177.50999450683594,173.47999572753906,177.13999938964844,66062900,Apple
2023-08-18 00:00:00+00:00,173.41090393066406,174.49000549316406,175.10000610351562,171.9600067138672,172.3000030517578,61114200,Apple
2023-08-21 00:00:00+00:00,174.7525177001953,175.83999633789062,176.1300048828125,173.74000549316406,175.07000732421875,46311900,Apple
2023-08-22 00:00:00+00:00,176.1339111328125,177.22999572753906,177.67999267578125,176.25,177.05999755859375,42084200,Apple
2023-08-23 00:00:00+00:00,179.9998779296875,181.1199951171875,181.5500030517578,178.3300018310547,178.52000427246094,52722800,Apple
2023-08-24 00:00:00+00:00,175.28919982910156,176.3800048828125,181.10000610351562,176.00999450683594,180.6699981689453,54945800,Apple
2023-08-25 00:00:00+00:00,177.5054168701172,178.61000061035156,179.14999389648438,175.82000732421875,177.3800048828125,51449600,Apple
2023-08-28 00:00:00+00:00,179.07562255859375,180.19000244140625,180.58999633789062,178.5500030517578,180.08999633789062,43820700,Apple
2023-08-29 00:00:00+00:00,182.9813232421875,184.1199951171875,184.89999389648438,179.5,179.6999969482422,53003900,Apple
2023-08-30 00:00:00+00:00,186.48948669433594,187.64999389648438,187.85000610351562,184.74000549316406,184.94000244140625,60813900,Apple
2023-08-31 00:00:00+00:00,186.7081298828125,187.8699951171875,189.1199951171875,187.47999572753906,187.83999633789062,60794500,Apple
2023-09-01 00:00:00+00:00,188.28829956054688,189.4600067138672,189.9199981689453,188.27999877929688,189.49000549316406,45732600,Apple
2023-09-05 00:00:00+00:00,188.5268096923828,189.6999969482422,189.97999572753906,187.61000061035156,188.27999877929688,45280000,Apple
2023-09-06 00:00:00+00:00,181.77880859375,182.91000366210938,188.85000610351562,181.47000122070312,188.39999389648438,81755800,Apple
2023-09-07 00:00:00+00:00,176.46189880371094,177.55999755859375,178.2100067138672,173.5399932861328,175.17999267578125,112488800,Apple
2023-09-08 00:00:00+00:00,177.07806396484375,178.17999267578125,180.24000549316406,177.7899932861328,178.35000610351562,65551300,Apple
2023-09-11 00:00:00+00:00,178.25074768066406,179.36000061035156,180.3000030517578,177.33999633789062,180.07000732421875,58953100,Apple
2023-09-12 00:00:00+00:00,175.20968627929688,176.3000030517578,180.1300048828125,174.82000732421875,179.49000549316406,90370200,Apple
2023-09-13 00:00:00+00:00,173.1326141357422,174.2100067138672,177.3000030517578,173.97999572753906,176.50999450683594,84267900,Apple
2023-09-14 00:00:00+00:00,174.65313720703125,175.74000549316406,176.10000610351562,173.5800018310547,174.0,60895800,Apple
2023-09-15 00:00:00+00:00,173.92764282226562,175.00999450683594,176.5,173.82000732421875,176.47999572753906,109205100,Apple
2023-09-18 00:00:00+00:00,176.86935424804688,177.97000122070312,179.3800048828125,176.1699981689453,176.47999572753906,67257600,Apple
2023-09-19 00:00:00+00:00,177.9625701904297,179.07000732421875,179.6300048828125,177.1300048828125,177.52000427246094,51826900,Apple
2023-09-20 00:00:00+00:00,174.40469360351562,175.49000549316406,179.6999969482422,175.39999389648438,179.25999450683594,58436200,Apple
2023-09-21 00:00:00+00:00,172.8543243408203,173.92999267578125,176.3000030517578,173.86000061035156,174.5500030517578,63047900,Apple
2023-09-22 00:00:00+00:00,173.70901489257812,174.7899932861328,177.0800018310547,174.0500030517578,174.6699981689453,56725400,Apple
2023-09-25 00:00:00+00:00,174.9910430908203,176.0800018310547,176.97000122070312,174.14999389648438,174.1999969482422,46172700,Apple
2023-09-26 00:00:00+00:00,170.89654541015625,171.9600067138672,175.1999969482422,171.66000366210938,174.82000732421875,64588900,Apple
2023-09-27 00:00:00+00:00,169.37596130371094,170.42999267578125,173.0399932861328,169.0500030517578,172.6199951171875,66921800,Apple
2023-09-28 00:00:00+00:00,169.63438415527344,170.69000244140625,172.02999877929688,167.6199951171875,169.33999633789062,56294400,Apple
2023-09-29 00:00:00+00:00,170.15115356445312,171.2100067138672,173.07000732421875,170.33999633789062,172.02000427246094,51814200,Apple
2023-10-02 00:00:00+00:00,172.6754608154297,173.75,174.3000030517578,170.92999267578125,171.22000122070312,52164500,Apple
2023-10-03 00:00:00+00:00,171.3337860107422,172.39999389648438,173.6300048828125,170.82000732421875,172.25999450683594,49594600,Apple
2023-10-04 00:00:00+00:00,172.58599853515625,173.66000366210938,174.2100067138672,170.97000122070312,171.08999633789062,53020300,Apple
2023-10-05 00:00:00+00:00,173.82827758789062,174.91000366210938,175.4499969482422,172.67999267578125,173.7899932861328,48527900,Apple
2023-10-06 00:00:00+00:00,176.39231872558594,177.49000549316406,177.99000549316406,173.17999267578125,173.8000030517578,57224100,Apple
2023-10-09 00:00:00+00:00,177.883056640625,178.99000549316406,179.0500030517578,175.8000030517578,176.80999755859375,42390800,Apple
2023-10-10 00:00:00+00:00,177.28675842285156,178.38999938964844,179.72000122070312,177.9499969482422,178.10000610351562,43698000,Apple
2023-10-11 00:00:00+00:00,178.6880340576172,179.8000030517578,179.85000610351562,177.60000610351562,178.1999969482422,47551100,Apple
2023-10-12 00:00:00+00:00,179.59242248535156,180.7100067138672,182.33999633789062,179.0399932861328,180.07000732421875,56743100,Apple
2023-10-13 00:00:00+00:00,177.74392700195312,178.85000610351562,181.92999267578125,178.13999938964844,181.4199981689453,51427100,Apple
2023-10-16 00:00:00+00:00,177.61471557617188,178.72000122070312,179.0800018310547,176.50999450683594,176.75,52517000,Apple
2023-10-17 00:00:00+00:00,176.05442810058594,177.14999389648438,178.4199981689453,174.8000030517578,176.64999389648438,57549400,Apple
2023-10-18 00:00:00+00:00,174.7525177001953,175.83999633789062,177.5800018310547,175.11000061035156,175.5800018310547,54764400,Apple
2023-10-19 00:00:00+00:00,174.37489318847656,175.4600067138672,177.83999633789062,175.19000244140625,176.0399932861328,59302900,Apple
2023-10-20 00:00:00+00:00,171.81085205078125,172.8800048828125,175.4199981689453,172.63999938964844,175.30999755859375,64189300,Apple
2023-10-23 00:00:00+00:00,171.93008422851562,173.0,174.00999450683594,169.92999267578125,170.91000366210938,55980100,Apple
2023-10-24 00:00:00+00:00,172.3673553466797,173.44000244140625,173.6699981689453,171.4499969482422,173.0500030517578,43816600,Apple
2023-10-25 00:00:00+00:00,170.0418701171875,171.10000610351562,173.05999755859375,170.64999389648438,171.8800048828125,57157000,Apple
2023-10-26 00:00:00+00:00,165.85787963867188,166.88999938964844,171.3800048828125,165.6699981689453,170.3699951171875,70625300,Apple
2023-10-27 00:00:00+00:00,167.1796417236328,168.22000122070312,168.9600067138672,166.8300018310547,166.91000366210938,58499100,Apple
2023-10-30 00:00:00+00:00,169.23684692382812,170.2899932861328,171.1699981689453,168.8699951171875,169.02000427246094,51131000,Apple
2023-10-31 00:00:00+00:00,169.71389770507812,170.77000427246094,170.89999389648438,167.89999389648438,169.35000610351562,44846000,Apple
2023-11-01 00:00:00+00:00,172.8940887451172,173.97000122070312,174.22999572753906,170.1199951171875,171.0,56934900,Apple
2023-11-02 00:00:00+00:00,176.47183227539062,177.57000732421875,177.77999877929688,175.4600067138672,175.52000427246094,77334800,Apple
2023-11-03 00:00:00+00:00,175.55751037597656,176.64999389648438,176.82000732421875,173.35000610351562,174.24000549316406,79763700,Apple
2023-11-06 00:00:00+00:00,178.12155151367188,179.22999572753906,179.42999267578125,176.2100067138672,176.3800048828125,63841300,Apple
2023-11-07 00:00:00+00:00,180.69554138183594,181.82000732421875,182.44000244140625,178.97000122070312,179.17999267578125,70530000,Apple
2023-11-08 00:00:00+00:00,181.75892639160156,182.88999938964844,183.4499969482422,181.58999633789062,182.35000610351562,49340300,Apple
2023-11-09 00:00:00+00:00,181.2819061279297,182.41000366210938,184.1199951171875,181.80999755859375,182.9600067138672,53763500,Apple
2023-11-10 00:00:00+00:00,185.49127197265625,186.39999389648438,186.57000732421875,183.52999877929688,183.97000122070312,66133400,Apple
